name,lat,lon,district,addr,avg_comp_rating,dist_metro,stops_cnt,c300,c1k,pop_dens,income,office_dens,avg_rent,avail_space
Суши-Маркет,55.7089231,37.5959822,CAO,,,524.4426925480884,1,18,79,12500,110000,1,45000,342
Суши-Маркет,55.6824539,37.6620287,CAO,,,325.9509808365099,10,10,42,12500,110000,0,45000,342
Суши-Маркет,55.7490749,37.5389686,CAO,,,13.847732134170311,11,87,150,12500,110000,0,45000,342
Оджахури,55.7352052,37.612835,CAO,,,408.5828973062917,10,9,192,12500,110000,0,45000,342
Cofix,55.7300373,37.6424571,CAO,,,172.97284466008935,10,51,195,12500,110000,1,45000,342
Cofix,55.7660344,37.6044917,CAO,,,11.93482648852071,16,67,419,12500,110000,1,45000,342
Хинкальная,55.7463527,37.6707761,CAO,,,507.0345825472262,14,11,130,12500,110000,0,45000,342
Лосось сан,55.744194,37.678956,CAO,,,251.35116244843056,11,10,79,12500,110000,0,45000,342
Parka,55.6839721,37.5502611,CAO,,,526.5976074416266,13,20,53,12500,110000,0,45000,342
Лепим и варим,55.7059203,37.656683,CAO,,,54.74049613621098,14,20,78,12500,110000,1,45000,342
Лепим и варим,55.7445065,37.5651954,CAO,,,25.478636465650045,17,76,131,12500,110000,0,45000,342
Лепим и варим,55.7709982,37.6202147,CAO,,,84.2520451988977,12,53,315,12500,110000,2,45000,342
Лепим и варим,55.7120163,37.6203605,CAO,,,307.85218623047575,17,30,136,12500,110000,0,45000,342
Лепим и варим,55.709055,37.6522108,CAO,,,322.6750482806913,10,23,97,12500,110000,1,45000,342
Капибар,55.7528819,37.5822303,CAO,,,438.8586639047537,13,21,229,12500,110000,0,45000,342
Наби,55.7428088,37.5529674,CAO,,,522.9865677259207,7,5,132,12500,110000,0,45000,342
Hiroo,55.7433387,37.5559124,CAO,,,535.7120025342168,6,4,119,12500,110000,0,45000,342
Bodro Coffee,55.6842496,37.6212594,CAO,,,97.21433069367498,10,11,33,12500,110000,0,45000,342
Привал у Пандочки,55.7093681,37.6239453,CAO,,,87.86277733705127,14,52,123,12500,110000,0,45000,342
Гемри&Эли,55.6473533,37.5170345,UZAO,,,624.0628013369186,10,11,56,10500,98000,0,29000,165
Долина,55.6904103,37.6011278,CAO,,,234.15681420321943,18,19,36,12500,110000,0,45000,342
Durum Kebab,55.7668747,37.6417167,CAO,,,102.74790262195715,5,24,337,12500,110000,1,45000,342
Кулинарная лавка братьев Караваевых,55.7104996,37.6570478,CAO,,,204.6168089945857,11,37,80,12500,110000,1,45000,342
Жара,55.7663981,37.5263763,SAO,,,990.3924539154858,12,1,18,9800,95000,0,28000,187
ExtraVirgin,55.7658665,37.6099415,CAO,,,88.24805048563806,16,48,443,12500,110000,2,45000,342
Prime,55.7590766,37.6249793,CAO,,,44.65443596460631,11,69,469,12500,110000,0,45000,342
Арена бистро,55.7131394,37.5510869,CAO,,,596.3675467038925,0,6,36,12500,110000,0,45000,342
Frank by Баста,55.6990117,37.6390906,CAO,,,408.77817200113583,5,14,69,12500,110000,0,45000,342
Дринкит,55.7208386,37.6093917,CAO,,,142.28931632987633,1,27,101,12500,110000,1,45000,342
,55.656688,37.5419508,UZAO,,,99.96585062650324,12,16,47,10500,98000,0,29000,165
Kokoro,55.7575696,37.6354788,CAO,,,218.47144544487352,14,53,426,12500,110000,2,45000,342
Бургер Кинг,55.6985855,37.6388547,CAO,,,385.45942757406897,7,14,68,12500,110000,0,45000,342
Бургер Кинг,55.6939206,37.6753056,CAO,,,523.3899535887041,4,13,36,12500,110000,0,45000,342
Чихо,55.7514871,37.5348945,SAO,,,324.49962183075,9,28,123,9800,95000,0,28000,187
Серый,55.7696143,37.5809012,CAO,,,638.7146868443589,11,16,251,12500,110000,1,45000,342
Buro Bistro,55.7578205,37.5823805,CAO,,,321.5047459658515,22,18,200,12500,110000,0,45000,342
За Крышей,55.7631116,37.5684974,CAO,,,403.10025821989956,15,32,154,12500,110000,1,45000,342
YesNoMilk,55.7407908,37.6583648,CAO,,,103.19393185950936,27,45,197,12500,110000,0,45000,342
Лето Италия,55.7463499,37.629118,CAO,,,429.3693692643494,20,30,183,12500,110000,0,45000,342
Кепи,55.7125988,37.6459824,CAO,,,833.8203591491264,11,1,89,12500,110000,0,45000,342
Том и Ям,55.751912,37.5994031,CAO,,,78.72819307189856,10,46,286,12500,110000,0,45000,342
The Бык,55.7573918,37.6586274,CAO,,,49.07544268500903,8,52,251,12500,110000,1,45000,342
Milk&Beans,55.7308407,37.5764139,CAO,,,456.53442044498325,7,9,141,12500,110000,1,45000,342
Пончикум,55.7274348,37.6088056,CAO,,,255.64514459035078,10,16,163,12500,110000,0,45000,342
Милти,55.7274764,37.6088727,CAO,,,249.5245035810029,10,17,164,12500,110000,0,45000,342
Поле,55.7377603,37.5849339,CAO,,,453.76675072185986,13,29,141,12500,110000,1,45000,342
Lea,55.7379823,37.585583,CAO,,,431.8180365354672,16,24,147,12500,110000,1,45000,342
One and double,55.7070397,37.5866134,CAO,,,3.1329479299354754,11,17,76,12500,110000,0,45000,342
Пита пита,55.7123707,37.6201877,CAO,,,347.9975580656038,19,28,138,12500,110000,0,45000,342
Папа Джонс,55.6553545,37.6029536,CAO,,,272.49507321022605,17,2,38,12500,110000,0,45000,342
Mosca,55.6657464,37.5487491,UZAO,,,509.84501881946613,11,8,67,10500,98000,0,29000,165
Pims,55.771267,37.6322565,CAO,,,109.29639587893291,12,35,290,12500,110000,0,45000,342
Шавармэ,55.6522856,37.63035,CAO,,,484.078624398644,3,5,30,12500,110000,0,45000,342
На Огне,55.6521393,37.6283653,CAO,,,376.7851279264814,4,6,32,12500,110000,0,45000,342
Заржавели,55.653372,37.6267028,CAO,,,230.7843018435032,5,7,35,12500,110000,0,45000,342
Grillz,55.7752519,37.6523727,CAO,,,152.03540314666597,14,27,191,12500,110000,0,45000,342
Дагестанская лавка,55.7469961,37.5390038,CAO,,,148.3662783091989,9,73,153,12500,110000,0,45000,342
Дагестанская лавка,55.7510207,37.5335347,SAO,,,257.9190634630267,9,23,129,9800,95000,0,28000,187
Дагестанская лавка,55.776613,37.67484,CAO,,,534.0491274886502,12,39,180,12500,110000,1,45000,342
Дагестанская лавка,55.657118,37.607538,CAO,,,545.2713672098477,12,8,52,12500,110000,0,45000,342
Дагестанская лавка,55.7712976,37.6199779,CAO,,,63.193261676670716,14,51,313,12500,110000,2,45000,342
One Price Coffee,55.7502161,37.5945282,CAO,,,424.48443525779714,9,45,304,12500,110000,0,45000,342
Carl's Jr.,55.7615776,37.6582883,CAO,,,332.70192290947836,14,40,252,12500,110000,1,45000,342
Gills,55.7089579,37.6247272,CAO,,,124.0121667460857,14,52,131,12500,110000,0,45000,342
Stars Selected,55.7602586,37.6140225,CAO,,,279.3696243030889,10,60,464,12500,110000,1,45000,342
Rebellion,55.7096688,37.6546727,CAO,,,199.60458929717953,11,38,79,12500,110000,1,45000,342
J'pan,55.7735656,37.5867927,CAO,,,318.97200077414624,19,52,350,12500,110000,1,45000,342
СырИнжир,55.7273336,37.5675975,CAO,,,390.9812106426961,12,20,118,12500,110000,1,45000,342
Cheeseboat,55.7228119,37.6216413,CAO,,,494.3881132959383,11,8,169,12500,110000,0,45000,342
Crazy Cook,55.760949,37.6506655,CAO,,,575.9479050752773,9,37,339,12500,110000,0,45000,342
Даблби Экспресс,55.7607529,37.6581167,CAO,,,243.6232838317918,13,39,245,12500,110000,1,45000,342
Булочка,55.7742801,37.5327855,SAO,,,734.7597202818095,13,1,39,9800,95000,0,28000,187
One special,55.7608484,37.6663664,CAO,,,409.81526115570614,4,24,200,12500,110000,2,45000,342
Правда кофе,55.7605954,37.6623744,CAO,,,222.6698085988405,6,37,214,12500,110000,2,45000,342
Subway,55.7604333,37.6622337,CAO,,,202.638860204207,6,39,214,12500,110000,2,45000,342
БлинБери,55.7600758,37.6619162,CAO,,,158.31975395574807,7,43,219,12500,110000,2,45000,342
CoffeeNat,55.760761,37.6641511,CAO,,,298.75821070918215,7,26,201,12500,110000,2,45000,342
АртВокзал,55.7427884,37.5636966,CAO,,,49.28190844218909,17,62,127,12500,110000,0,45000,342
Don Hot Dog,55.7427491,37.5635462,CAO,,,59.6160872016375,17,59,126,12500,110000,0,45000,342
Surf Coffee,55.7121893,37.6060764,CAO,,,742.4982207904637,3,9,106,12500,110000,0,45000,342
Теремок,55.7121787,37.6059249,CAO,,,745.3706971093611,2,9,108,12500,110000,0,45000,342
Вкусно — и точка,55.7124364,37.6061019,CAO,,,715.1719751367568,2,7,105,12500,110000,0,45000,342
Nomo,55.7618085,37.6594149,CAO,,,353.4584621758652,15,38,240,12500,110000,1,45000,342
Japmen,55.7621563,37.6592727,CAO,,,393.089967848083,15,45,240,12500,110000,1,45000,342
Оригинал,55.7627207,37.6590943,CAO,,,456.56598959470176,14,38,244,12500,110000,1,45000,342
Пиzzа,55.753179,37.6678582,CAO,,,594.7062695497689,5,15,167,12500,110000,0,45000,342
Bazzap,55.6827502,37.5995102,CAO,,,904.5245600772425,11,7,42,12500,110000,1,45000,342
Банзай,55.7414642,37.5313241,CAO,,,196.5299798355114,8,25,147,12500,110000,0,45000,342
Holder,55.7646947,37.5954632,CAO,,,509.90149158046955,7,48,365,12500,110000,0,45000,342
One and double,55.7408946,37.5334893,CAO,,,55.00683445693258,8,24,148,12500,110000,0,45000,342
Самсахона,55.6458802,37.5193893,UZAO,,,514.7120822835432,10,15,61,10500,98000,0,29000,165
Ламаджо,55.6891219,37.5578273,CAO,,,929.0508912364188,7,1,72,12500,110000,0,45000,342
Дринкит,55.7755135,37.5824495,CAO,,,13.219299374313584,19,66,297,12500,110000,0,45000,342
Пульс,55.7739966,37.5771642,CAO,,,373.02166549566226,11,19,208,12500,110000,1,45000,342
Милти,55.773647,37.5769657,CAO,,,400.8970636465076,11,15,209,12500,110000,1,45000,342
Штолле,55.7065038,37.5915176,CAO,,,316.1059157122244,5,23,76,12500,110000,1,45000,342
Пицца и Каноли,55.7590551,37.588724,CAO,,,487.4821623443679,13,22,280,12500,110000,0,45000,342
Хорошие новости,55.6734252,37.6100798,CAO,,,62.58746631025794,7,7,21,12500,110000,0,45000,342
Surf Coffee,55.6730435,37.6095865,CAO,,,50.37999576397023,7,8,21,12500,110000,0,45000,342
,55.7754318,37.6080237,CAO,,,567.9398385756023,19,19,296,12500,110000,0,45000,342
vmeste,55.7169278,37.5756742,CAO,,,989.1703409747905,16,0,32,12500,110000,0,45000,342
,55.7700748,37.5649598,CAO,,,565.6081487877653,7,7,89,12500,110000,0,45000,342
Dомино Пицца,55.7291247,37.6805588,CAO,,,478.3518010001519,10,7,41,12500,110000,0,45000,342
Дымов,55.7713001,37.6202334,CAO,,,53.270339352049234,14,51,310,12500,110000,2,45000,342
Ritmo,55.7712258,37.6203219,CAO,,,58.21307844069678,13,53,309,12500,110000,2,45000,342
Glukoza,55.7710738,37.6203272,CAO,,,74.05528007737365,12,53,311,12500,110000,2,45000,342
Кухня Кипра,55.7709998,37.6203298,CAO,,,81.9214973659801,12,53,314,12500,110000,2,45000,342
Bazaar Kebab,55.7709969,37.6204771,CAO,,,80.33612194112473,12,55,315,12500,110000,2,45000,342
Gagawa,55.7448598,37.5654716,CAO,,,14.966840684303486,17,76,133,12500,110000,0,45000,342
Босфор,55.7727969,37.6207718,CAO,,,120.89994553417664,12,46,274,12500,110000,2,45000,342
Лолита,55.7475652,37.6462546,CAO,,,718.1721309609112,15,6,183,12500,110000,1,45000,342
Brunnen,55.7615866,37.6596428,CAO,,,325.8764722450271,14,41,236,12500,110000,2,45000,342
Pims,55.7712475,37.6206502,CAO,,,51.56638169018285,13,56,305,12500,110000,2,45000,342
365 детокс,55.7712098,37.6206516,CAO,,,55.75522198979569,13,56,305,12500,110000,2,45000,342
One Price Coffee,55.7715131,37.6206073,CAO,,,22.374189602228437,15,54,300,12500,110000,2,45000,342
Между булок,55.6401234,37.6087965,UAO,,,52.265394468219526,14,9,25,9100,87000,0,24000,192
MonteViewCoffee,55.6881296,37.6159716,CAO,,,238.395388654909,9,6,56,12500,110000,0,45000,342
ЕщЁ,55.7274024,37.6087412,CAO,,,260.8083721268666,10,17,163,12500,110000,0,45000,342
,55.7317114,37.6358474,CAO,,,30.654058400821327,10,46,276,12500,110000,0,45000,342
Fresh,55.7733445,37.6660665,CAO,,,444.37107053873046,13,17,241,12500,110000,2,45000,342
Правда Кофе,55.7654724,37.6107971,CAO,,,128.46800785896312,17,46,450,12500,110000,2,45000,342
Милти,55.6883811,37.547171,UZAO,,,413.3412145346489,12,8,65,10500,98000,0,29000,165
Теремок,55.6878098,37.6044924,CAO,,,266.57603591611115,12,8,43,12500,110000,0,45000,342
,55.7315839,37.6727778,CAO,,,286.6890415613493,14,6,85,12500,110000,0,45000,342
Бургер Кинг,55.7318761,37.6644486,CAO,,,10.902564076650522,19,26,117,12500,110000,0,45000,342
Хлебница,55.7316502,37.6726784,CAO,,,278.87251632951643,14,6,86,12500,110000,0,45000,342
coffeePita,55.749616,37.5378472,CAO,,,76.88416434876395,11,80,142,12500,110000,0,45000,342
Moris Brew,55.7566063,37.5983289,CAO,,,538.4615555676658,13,35,359,12500,110000,0,45000,342
,55.7407488,37.6572543,CAO,,,45.8414124737279,27,49,193,12500,110000,0,45000,342
Mishka,55.7620326,37.6137301,CAO,,,425.812122948389,9,55,465,12500,110000,1,45000,342
Рябчик,55.760697,37.647353,CAO,,,717.7770157047764,4,53,412,12500,110000,0,45000,342
Relict,55.7463952,37.5809978,CAO,,,122.52211953522179,10,36,229,12500,110000,0,45000,342
Carl's Jr.,55.7307003,37.6631767,CAO,,,100.19764422367795,16,20,97,12500,110000,0,45000,342
L’amitié,55.7126343,37.5671536,CAO,,,373.2086081676569,11,3,28,12500,110000,0,45000,342
Ofis,55.7674642,37.5645156,CAO,,,332.48113698914443,10,7,101,12500,110000,1,45000,342
Oshi,55.7641196,37.6175737,CAO,,,487.1901873484673,10,39,503,12500,110000,1,45000,342
Брусника,55.7733552,37.5857775,CAO,,,287.4087259879822,20,55,337,12500,110000,1,45000,342
Baron Baran,55.7672288,37.6003231,CAO,,,283.9626571993961,16,43,364,12500,110000,0,45000,342
Surf Coffee,55.7712913,37.6440391,CAO,,,399.16722850555084,8,19,242,12500,110000,1,45000,342
Кофемания,55.770893,37.6434933,CAO,,,400.6013737945084,8,17,238,12500,110000,1,45000,342
Ciro,55.6839971,37.5831167,CAO,,,462.94349078385727,12,8,62,12500,110000,1,45000,342
Кофемания,55.7129108,37.5645304,CAO,,,235.64223382653654,9,7,33,12500,110000,0,45000,342
Aaark,55.7616176,37.649602,CAO,,,669.9096085719475,8,36,356,12500,110000,0,45000,342
Pho City,55.7354136,37.6138582,CAO,,,340.98159628128343,12,10,207,12500,110000,0,45000,342
Мармарис,55.6883069,37.6546918,CAO,,,845.5737048698476,10,4,27,12500,110000,0,45000,342
Дринкит,55.7392058,37.6296646,CAO,,,239.36753086188628,10,50,250,12500,110000,0,45000,342
Борсок,55.7043767,37.6535138,CAO,,,315.71691804257233,7,11,98,12500,110000,1,45000,342
Coffee House,55.7046592,37.6541031,CAO,,,267.317367103988,9,11,94,12500,110000,1,45000,342
J.D. Coffee,55.7046481,37.6159197,CAO,,,545.9059565125857,11,9,122,12500,110000,0,45000,342
Dizengof//99,55.7735324,37.5855625,CAO,,,263.8006067324927,20,56,335,12500,110000,1,45000,342
Ипинлао,55.7745945,37.6044376,CAO,,,585.8664057184517,23,20,382,12500,110000,0,45000,342
Loft room coffee,55.6696472,37.588612,CAO,,,1272.5578476223968,11,1,12,12500,110000,0,45000,342
Бейрут,55.7581661,37.6243597,CAO,,,129.67439444345058,11,70,450,12500,110000,0,45000,342
Dizengof//99,55.676146,37.5666778,CAO,,,290.42824031825626,15,3,69,12500,110000,0,45000,342
Шашлык натур,55.6821259,37.5849362,CAO,,,681.853776831498,12,4,52,12500,110000,1,45000,342
Kono,55.7760156,37.5853819,CAO,,,83.327939508653,16,82,317,12500,110000,0,45000,342
Special,55.7350119,37.6125298,CAO,,,412.4053931813597,9,8,193,12500,110000,0,45000,342
Штейгер,55.7619858,37.638621,CAO,,,316.9051802669006,4,38,436,12500,110000,2,45000,342
Мы за кофе,55.6849497,37.5796971,CAO,,,227.6549446675791,12,7,68,12500,110000,1,45000,342
Донер по-турецки,55.6821982,37.5806553,CAO,,,510.8964175137894,10,4,61,12500,110000,1,45000,342
Зелёная Точка,55.7488559,37.5357059,CAO,,,110.7681416180377,8,95,148,12500,110000,0,45000,342
,55.6809436,37.6080869,CAO,,,813.4156339600803,7,0,42,12500,110000,0,45000,342
DNA,55.7727596,37.5903647,CAO,,,316.49664630362093,10,39,396,12500,110000,1,45000,342
Мята Platinum,55.7387082,37.6747795,CAO,,,766.9849772304847,7,6,127,12500,110000,0,45000,342
Fast Coffee,55.7728724,37.6207723,CAO,,,129.28600982992944,12,46,271,12500,110000,2,45000,342
,55.7728981,37.6208014,CAO,,,132.24012499740903,12,46,269,12500,110000,2,45000,342
Правда Кофе,55.7728159,37.6206918,CAO,,,122.8550431555465,12,46,272,12500,110000,2,45000,342
La Cà Quán,55.6953988,37.6253175,CAO,,,742.7606390823001,9,6,59,12500,110000,0,45000,342
Здрасте,55.682979,37.5834745,CAO,,,550.2175047331846,12,4,56,12500,110000,1,45000,342
Маяковский,55.7707548,37.6000371,CAO,,,218.60714092463996,16,40,381,12500,110000,0,45000,342
The Pivo,55.7661939,37.6105906,CAO,,,135.99530004384906,17,48,447,12500,110000,1,45000,342
planov more,55.7384208,37.6668299,CAO,,,585.3241124445848,10,23,186,12500,110000,0,45000,342
Кофенёвый штрудель,55.7410158,37.6590503,CAO,,,141.49895272277286,27,40,201,12500,110000,0,45000,342
Суло,55.7356805,37.6578878,CAO,,,496.90859543885216,19,11,199,12500,110000,0,45000,342
Ла Лара,55.7371138,37.6583595,CAO,,,394.73531236039,21,23,190,12500,110000,0,45000,342
,55.7354376,37.6573772,CAO,,,504.05675064175784,19,11,206,12500,110000,0,45000,342
,55.7424723,37.6628348,CAO,,,409.20949154014903,16,13,202,12500,110000,0,45000,342
Булка,55.7380007,37.6549678,CAO,,,181.60244993711112,27,28,210,12500,110000,0,45000,342
,55.7380421,37.6549363,CAO,,,176.61430299947384,27,28,212,12500,110000,0,45000,342
Вилка,55.7381442,37.6548608,CAO,,,164.3836315936679,27,28,211,12500,110000,0,45000,342
,55.7396251,37.6540006,CAO,,,32.66643766860808,28,52,209,12500,110000,0,45000,342
,55.7398516,37.6540058,CAO,,,42.60070051330185,28,55,209,12500,110000,0,45000,342
Правда Кофе,55.7398349,37.6540232,CAO,,,43.01981258882742,28,55,210,12500,110000,0,45000,342
Дринкит,55.6951405,37.625548,CAO,,,729.4037777094316,9,6,60,12500,110000,0,45000,342
Pho Viet,55.657174,37.6079147,CAO,,,549.6963526819115,12,8,50,12500,110000,0,45000,342
Hatimaki,55.679137,37.642093,CAO,,,1264.1624348412197,2,3,12,12500,110000,0,45000,342
Hatimaki,55.7071883,37.6744017,CAO,,,504.5651192181758,11,0,59,12500,110000,0,45000,342
Hatimaki,55.639966,37.6069789,UAO,,,57.31738075050217,15,12,25,9100,87000,0,24000,192
Värma,55.7043273,37.6132213,CAO,,,701.8334116381359,6,8,122,12500,110000,0,45000,342
Atlantica Bistro,55.7657553,37.6100748,CAO,,,96.29432493015943,16,48,447,12500,110000,2,45000,342
Теремок,55.7661824,37.609558,CAO,,,77.18663408755967,14,51,438,12500,110000,1,45000,342
Варочная,55.6737189,37.6105013,CAO,,,93.58023005025107,5,7,22,12500,110000,0,45000,342
Frank by Баста,55.7486355,37.5394408,CAO,,,26.534227879458598,11,87,153,12500,110000,0,45000,342
Крутые желтки,55.7712992,37.620372,CAO,,,49.47213443353423,15,53,307,12500,110000,2,45000,342
Холистик,55.7712267,37.6200514,CAO,,,66.35560823855023,14,51,314,12500,110000,2,45000,342
HochuPho,55.7712043,37.6199284,CAO,,,73.0278191219417,15,51,314,12500,110000,2,45000,342
Правда Кофе,55.770207,37.6206339,CAO,,,139.17252078347897,12,56,351,12500,110000,2,45000,342
Атмосфера,55.7701648,37.6607671,CAO,,,317.86749409062764,12,15,241,12500,110000,2,45000,342
,55.7449938,37.6172801,CAO,,,702.7487292347419,10,5,199,12500,110000,0,45000,342
,55.760082,37.6115316,CAO,,,363.2612763571724,7,56,482,12500,110000,0,45000,342
Санто Джованни,55.7687249,37.613198,CAO,,,379.30996094374495,12,28,400,12500,110000,1,45000,342
Coffee Way,55.7695621,37.6791159,CAO,,,310.328845248668,19,33,169,12500,110000,1,45000,342
Птичка,55.7365245,37.6629833,CAO,,,467.2692352477224,18,17,179,12500,110000,0,45000,342
Хата Суриката,55.7395031,37.6517969,CAO,,,78.53957369655264,26,31,208,12500,110000,0,45000,342
Joja Coffee,55.7386146,37.6518577,CAO,,,100.4545515570106,24,28,215,12500,110000,0,45000,342
,55.7441064,37.6545587,CAO,,,192.35883014376054,19,42,181,12500,110000,0,45000,342
,55.7469967,37.6546101,CAO,,,505.0821289920099,16,23,179,12500,110000,0,45000,342
Кофе Станция,55.7391042,37.6527211,CAO,,,23.75832018132585,27,29,211,12500,110000,0,45000,342
Турецкое кафе,55.773097,37.6137221,CAO,,,360.30409209434407,17,11,298,12500,110000,2,45000,342
Sonder Cafe,55.773128,37.680695,CAO,,,13.432226984989414,17,52,161,12500,110000,2,45000,342
Культурный код,55.7679798,37.6794221,CAO,,,487.23766923403787,13,15,151,12500,110000,1,45000,342
Люсьен Оливье,55.7669759,37.6208362,CAO,,,110.07938383711019,8,36,469,12500,110000,1,45000,342
,55.7322847,37.6641956,CAO,,,58.345547266004765,19,27,118,12500,110000,0,45000,342
,55.7330088,37.6636932,CAO,,,131.28487740484007,18,27,135,12500,110000,0,45000,342
24tort.ru,55.7330499,37.6632773,CAO,,,155.86680479684426,18,26,141,12500,110000,0,45000,342
La Vie Café,55.7359318,37.6605151,CAO,,,503.1774846993107,19,18,182,12500,110000,0,45000,342
,55.7331888,37.6658911,CAO,,,96.8318505181831,18,28,126,12500,110000,0,45000,342
Дринкит,55.7650957,37.6203808,CAO,,,310.82682074753285,9,36,516,12500,110000,1,45000,342
Монастырская кофейня,55.7668643,37.6149286,CAO,,,382.3109569205064,12,32,441,12500,110000,1,45000,342
Traveler's Coffee,55.6521537,37.6287847,CAO,,,399.3855343684232,3,6,29,12500,110000,0,45000,342
Right Habits,55.6663966,37.5437365,UZAO,,,700.2821610988036,10,5,70,10500,98000,0,29000,165
Grass2Glass,55.7378618,37.6415633,CAO,,,652.5485976039572,6,18,279,12500,110000,0,45000,342
rockets. concept store,55.7359404,37.6423522,CAO,,,481.2309630295491,9,22,249,12500,110000,1,45000,342
,55.772872,37.6207414,CAO,,,129.16126588147563,12,46,271,12500,110000,2,45000,342
Дни недели,55.7722573,37.6223966,CAO,,,123.84413254935308,9,54,277,12500,110000,2,45000,342
Шеф Kebab,55.7373205,37.6492277,CAO,,,318.88835835326825,16,8,216,12500,110000,1,45000,342
Пуримания,55.7372896,37.6498096,CAO,,,295.66174146011537,19,9,216,12500,110000,1,45000,342
Espresso Bar,55.7664767,37.6234879,CAO,,,172.09415084780315,10,35,473,12500,110000,1,45000,342
,55.739483,37.6580221,CAO,,,160.09369695256788,30,52,201,12500,110000,0,45000,342
Русский АвангъАрдъ,55.7364418,37.6631273,CAO,,,454.50216360526997,18,15,178,12500,110000,0,45000,342
istänbul,55.7540055,37.6365476,CAO,,,75.68106635522943,13,47,325,12500,110000,1,45000,342
Met Tea,55.7584827,37.6245565,CAO,,,97.21731166395098,10,75,462,12500,110000,0,45000,342
Фестивальное 2,55.7550912,37.6210992,CAO,,,178.68100932908644,7,28,365,12500,110000,0,45000,342
Кофеин,55.7560632,37.6204749,CAO,,,80.97133444771943,5,38,366,12500,110000,0,45000,342
Tajj Mahal,55.760789,37.6240387,CAO,,,93.77034824556596,12,82,468,12500,110000,0,45000,342
Стейк & Бургер Мираторг,55.7608424,37.6233879,CAO,,,102.69296023640554,11,79,473,12500,110000,0,45000,342
Fettucciamo,55.7609213,37.623389,CAO,,,95.35828962104497,12,78,475,12500,110000,0,45000,342
Столовая № 1,55.7619976,37.6240466,CAO,,,43.9195290416915,12,72,493,12500,110000,0,45000,342
Воккер,55.7711023,37.6199247,CAO,,,82.2287620691788,15,52,315,12500,110000,2,45000,342
Satoshi,55.7710346,37.619928,CAO,,,88.42072485331975,15,52,315,12500,110000,2,45000,342
Mo,55.7709976,37.620064,CAO,,,87.95374581732021,15,53,317,12500,110000,2,45000,342
Raw to go,55.771065,37.6200631,CAO,,,81.2841159590697,15,53,314,12500,110000,2,45000,342
Oriental Tea,55.7361869,37.6717048,CAO,,,427.330271964402,11,7,118,12500,110000,0,45000,342
Costo do Cafe,55.7360176,37.6638336,CAO,,,390.3088844222734,16,15,169,12500,110000,0,45000,342
,55.7341695,37.670184,CAO,,,202.66798279114997,13,9,114,12500,110000,0,45000,342
Zotman Pizza,55.7335184,37.5805351,CAO,,,675.9973313341294,9,2,152,12500,110000,0,45000,342
Zotman Pizza,55.678636,37.547001,UZAO,,,730.2532990673789,12,0,64,10500,98000,0,29000,165
Zotman Pizza,55.6567718,37.6048171,CAO,,,468.66884107602624,15,8,42,12500,110000,0,45000,342
Спутник,55.7442526,37.657079,CAO,,,299.7533586352252,19,27,195,12500,110000,0,45000,342
Stars Coffee,55.6697753,37.6768898,CAO,,,576.663675801748,0,3,21,12500,110000,0,45000,342
Subway,55.6695794,37.6760835,CAO,,,618.6847089736416,0,3,24,12500,110000,0,45000,342
Carniceria Vino,55.7541958,37.6386049,CAO,,,204.62426714455498,14,46,299,12500,110000,1,45000,342
Москвич,55.7571855,37.6572133,CAO,,,55.43863294902682,8,49,263,12500,110000,1,45000,342
Котофейня,55.7572394,37.6569594,CAO,,,59.815548279390406,8,49,263,12500,110000,1,45000,342
,55.7550349,37.6613583,CAO,,,152.18160558869107,9,31,206,12500,110000,0,45000,342
,55.7442193,37.6709975,CAO,,,552.141488110507,12,10,150,12500,110000,0,45000,342
Pho Viet,55.7404133,37.6325525,CAO,,,238.49965845127116,7,42,225,12500,110000,0,45000,342
Диана,55.7403363,37.6326102,CAO,,,245.820804450248,7,42,226,12500,110000,0,45000,342
Лицей,55.7397958,37.5962113,CAO,,,418.0748256443917,11,18,175,12500,110000,1,45000,342
Арома,55.7607385,37.6156278,CAO,,,252.685326613017,11,53,449,12500,110000,1,45000,342
Ванлав,55.7626347,37.5566259,CAO,,,375.2649274544636,17,19,146,12500,110000,1,45000,342
По бургеру,55.7626407,37.5564381,CAO,,,385.9690883125987,15,19,146,12500,110000,1,45000,342
Authentic Lovers,55.7617172,37.557739,CAO,,,368.48611113341985,18,21,147,12500,110000,1,45000,342
Remy Kitchen Bakery,55.7367244,37.6013705,CAO,,,410.569611535863,3,8,186,12500,110000,0,45000,342
Вино & Хинкали,55.7580927,37.6584564,CAO,,,8.50848978024482,9,50,254,12500,110000,1,45000,342
Eliso bistro,55.7566703,37.5882216,CAO,,,617.4523592573998,15,14,319,12500,110000,0,45000,342
,55.7463846,37.6715942,CAO,,,455.7723176600109,16,11,122,12500,110000,0,45000,342
,55.7463609,37.6721455,CAO,,,421.33020882001637,18,10,114,12500,110000,0,45000,342
ada coffee,55.7463698,37.6714162,CAO,,,466.9413955779443,14,12,123,12500,110000,0,45000,342
МосПлов,55.7463391,37.6715195,CAO,,,460.55973185742283,16,11,123,12500,110000,0,45000,342
,55.7429633,37.6712149,CAO,,,616.8855188592671,9,3,139,12500,110000,0,45000,342
Милти,55.7463382,37.6716046,CAO,,,455.23849098888934,16,11,121,12500,110000,0,45000,342
Kulek,55.770817,37.6322652,CAO,,,159.22816904412747,14,36,304,12500,110000,0,45000,342
